l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
1024000.0,8192000.0,256.0,64.0,2.0,34.0,2.0,14.0,1.0,2.0,6.0,4.0,3.0,1.0,6.0,2.0,6.0,3.0,1.0,1.0,6.0,1.0,5.0,2.0,3.0,6.0,6.0,4.0,3.0,6.0,3.0,5.0,2.0,256.0,1.0,128.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,5.0,4.0,3.0,4.0,3.0,6.0,6.0,5.0,4.0,4.0,1.0,3.0,4.0,5.0,2.0,1.0,32.0,1.0,1.0,32.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,4.0,5.0,6.0,5.0,1.0,3.0,1.0,4.0,2.0,4.0,6.0,2.0,4.0,2.0,4.0,1.0,32.0,8.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,4.0,3.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,6.0,5.0,1.0,4.0,4.0,2.0,128.0,512.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,5.0,4.0,4.0,1.0,6.0,2.0,4.0,1.0,6.0,64.0,256.0,1.0,1024.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,5.0,4.0,6.0,6.0,4.0,6.0,2.0,4.0,2.0,2.0,2.0,4.0,5.0,4.0,32.0,4.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,5.0,2.0,4.0,3.0,1.0,5.0,2.0,3.0,5.0,6.0,5.0,5.0,6.0,1.0,5.0,1.0,16.0,1.0,64.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7133727910.0,22018973.0,11916100.0,0.15137678472222219,28.0,514.0,33280.0,1.570773622396364e+17
128000.0,512000.0,256.0,64.0,3.0,38.0,28.0,2.0,1.0,2.0,5.0,5.0,2.0,5.0,5.0,6.0,1.0,4.0,5.0,3.0,3.0,3.0,6.0,3.0,5.0,6.0,5.0,6.0,6.0,2.0,4.0,3.0,256.0,4.0,1.0,1536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,6.0,4.0,1.0,6.0,1.0,5.0,3.0,2.0,4.0,1.0,4.0,6.0,3.0,3.0,1.0,1.0,1.0,64.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,6.0,6.0,1.0,4.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,3.0,6.0,32.0,128.0,1.0,64.0,32.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,4.0,1.0,3.0,5.0,64.0,128.0,1.0,512.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,3.0,5.0,6.0,5.0,6.0,2.0,6.0,5.0,5.0,3.0,4.0,6.0,4.0,1.0,1.0,64.0,2.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,6.0,5.0,3.0,2.0,4.0,6.0,1.0,1.0,2.0,5.0,6.0,6.0,2.0,16.0,32.0,1.0,128.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,5.0,4.0,1.0,2.0,4.0,2.0,5.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,32.0,1.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7037240380.0,12894601.98,3127050000.0,12.370041319444447,2128.0,514.0,1245184.0,9.074241373768395e+16
64000.0,32000.0,256.0,64.0,3.0,38.0,20.0,12.0,6.0,4.0,5.0,6.0,1.0,4.0,1.0,6.0,3.0,4.0,3.0,2.0,6.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,4.0,3.0,3.0,3.0,64.0,128.0,1.0,192.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,5.0,1.0,1.0,4.0,6.0,2.0,3.0,1.0,2.0,4.0,1.0,5.0,2.0,2.0,4.0,2.0,1.0,2.0,128.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,6.0,6.0,3.0,3.0,6.0,1.0,5.0,3.0,2.0,2.0,5.0,16.0,4.0,1.0,16.0,8.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,1.0,2.0,3.0,6.0,2.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,5.0,4.0,4.0,1.0,2.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,5.0,1.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,1.0,3.0,2.0,6.0,3.0,1.0,8.0,128.0,1.0,512.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,6.0,5.0,3.0,4.0,1.0,4.0,4.0,6.0,2.0,2.0,6.0,5.0,4.0,2.0,2.0,64.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,5.0,3.0,6.0,6.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,5.0,6.0,1.0,4.0,4.0,32.0,32.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1111368584.0,11864631.529999997,45894800000.0,79.67938298611111,9120.0,514.0,1081344.0,1.318597874317785e+16
2048.0,256000.0,256.0,64.0,3.0,18.0,16.0,18.0,4.0,3.0,6.0,4.0,3.0,5.0,3.0,4.0,1.0,3.0,6.0,6.0,4.0,2.0,2.0,1.0,4.0,4.0,1.0,3.0,5.0,6.0,3.0,5.0,4.0,16.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,6.0,4.0,5.0,2.0,2.0,5.0,64.0,1.0,1.0,8.0,32.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,2.0,1.0,5.0,6.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,6.0,4.0,1.0,4.0,32.0,16.0,1.0,4.0,64.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,2.0,6.0,4.0,4.0,5.0,6.0,3.0,1.0,128.0,2.0,1.0,256.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,6.0,5.0,6.0,6.0,2.0,1.0,2.0,6.0,2.0,5.0,6.0,5.0,5.0,3.0,4.0,1.0,1.0,512.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,2.0,3.0,4.0,4.0,5.0,6.0,1.0,16.0,512.0,1.0,512.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,4.0,4.0,1.0,4.0,6.0,2.0,4.0,3.0,2.0,4.0,4.0,5.0,1.0,4.0,3.0,8.0,4.0,1.0,32.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3247205453.0,13605023.100000001,15689800000.0,36.36861666666667,5184.0,514.0,786432.0,4.417830519851097e+16
8192.0,4096000.0,256.0,64.0,3.0,36.0,30.0,36.0,6.0,2.0,4.0,1.0,1.0,4.0,5.0,3.0,4.0,1.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,5.0,64.0,4.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,3.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,6.0,6.0,5.0,6.0,64.0,8.0,1.0,8.0,128.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,3.0,6.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,4.0,4.0,2.0,1.0,32.0,64.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,5.0,6.0,5.0,2.0,5.0,3.0,4.0,2.0,5.0,2.0,5.0,3.0,5.0,3.0,4.0,256.0,1.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,5.0,5.0,4.0,3.0,3.0,4.0,6.0,1.0,2.0,3.0,3.0,3.0,1.0,512.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,6.0,4.0,3.0,2.0,1.0,3.0,5.0,5.0,6.0,6.0,4.0,6.0,2.0,3.0,256.0,64.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,6.0,4.0,1.0,4.0,1.0,1.0,4.0,6.0,3.0,6.0,5.0,3.0,4.0,6.0,3.0,32.0,256.0,1.0,16.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3207053922.0,11785475.759999998,785304000000.0,844.9205138888889,38880.0,514.0,1441792.0,3.779665625874393e+16
1024000.0,128000.0,256.0,64.0,2.0,44.0,12.0,14.0,3.0,2.0,6.0,2.0,3.0,4.0,5.0,6.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,8.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,6.0,2.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,16.0,4.0,1.0,16.0,64.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,1.0,6.0,3.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,64.0,128.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,3.0,6.0,3.0,2.0,1.0,6.0,1.0,4.0,4.0,6.0,1.0,6.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,5.0,6.0,5.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,6.0,5.0,2.0,3.0,4.0,64.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,5.0,3.0,2.0,6.0,6.0,6.0,6.0,4.0,6.0,1.0,1.0,3.0,3.0,1.0,6.0,1024.0,256.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,3.0,2.0,3.0,3.0,1.0,5.0,2.0,1.0,3.0,6.0,3.0,3.0,5.0,3.0,5.0,3.0,128.0,1.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7038125560.0,22667656.94,79750500.0,0.8254049375,168.0,514.0,67072.0,1.595378156947254e+17
32000.0,4096000.0,256.0,64.0,2.0,38.0,16.0,46.0,6.0,1.0,3.0,2.0,6.0,5.0,5.0,1.0,1.0,2.0,4.0,2.0,3.0,5.0,1.0,2.0,1.0,2.0,5.0,3.0,3.0,2.0,6.0,3.0,8.0,1.0,1.0,8.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,4.0,3.0,5.0,6.0,1.0,6.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,8.0,16.0,1.0,4.0,2.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,5.0,3.0,5.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,64.0,32.0,1.0,4.0,16.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,4.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,2.0,1.0,6.0,3.0,2.0,1.0,4.0,64.0,16.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,5.0,3.0,1.0,6.0,2.0,5.0,4.0,5.0,3.0,6.0,5.0,5.0,2.0,256.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,6.0,5.0,2.0,1.0,2.0,6.0,2.0,2.0,5.0,1.0,2.0,5.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,3.0,4.0,6.0,1.0,4.0,1.0,3.0,4.0,5.0,6.0,3.0,1.0,4.0,2.0,4.0,1.0,64.0,1.0,1024.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,483105827.0,20083656.22,559894000.0,3.727126215277778,736.0,514.0,151552.0,9702531347346794.0
32000.0,32000000.0,256.0,64.0,3.0,22.0,2.0,44.0,4.0,1.0,2.0,6.0,6.0,2.0,2.0,4.0,3.0,5.0,3.0,3.0,1.0,5.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0,5.0,2.0,6.0,2.0,8.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,2.0,1.0,1.0,5.0,4.0,6.0,2.0,2.0,4.0,5.0,3.0,3.0,3.0,64.0,4.0,1.0,1.0,2.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,2.0,6.0,2.0,1.0,4.0,3.0,3.0,5.0,5.0,3.0,2.0,128.0,1.0,2.0,8.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,4.0,6.0,3.0,3.0,32.0,64.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,5.0,5.0,2.0,6.0,5.0,1.0,2.0,1.0,4.0,2.0,6.0,4.0,6.0,6.0,1.0,16.0,64.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,1.0,5.0,4.0,4.0,1.0,6.0,5.0,2.0,1.0,128.0,1.0,1.0,32.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,5.0,2.0,1.0,1.0,6.0,1.0,3.0,6.0,1.0,6.0,5.0,2.0,1.0,5.0,512.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3434335946.0,13682278.98,2655450000.0,10.80065222222222,1936.0,514.0,163840.0,4.6989542524214216e+16
1024.0,16000000.0,256.0,64.0,2.0,26.0,24.0,22.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,3.0,1.0,5.0,4.0,1.0,6.0,6.0,5.0,1.0,8.0,4.0,1.0,1536.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,4.0,3.0,3.0,5.0,1.0,4.0,4.0,3.0,5.0,3.0,1.0,4.0,1.0,2.0,5.0,2.0,16.0,1.0,4.0,64.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,1.0,3.0,3.0,5.0,6.0,1.0,2.0,6.0,5.0,6.0,2.0,4.0,4.0,5.0,1.0,32.0,4.0,1.0,4.0,8.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,4.0,1.0,3.0,5.0,3.0,3.0,4.0,1.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,512.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,2.0,6.0,5.0,2.0,1.0,4.0,6.0,4.0,1.0,2.0,4.0,3.0,1.0,6.0,512.0,8.0,1.0,512.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,6.0,5.0,4.0,6.0,3.0,4.0,3.0,1.0,3.0,2.0,1.0,4.0,5.0,2.0,32.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,6.0,2.0,5.0,6.0,2.0,6.0,4.0,5.0,1.0,4.0,3.0,1.0,6.0,3.0,6.0,512.0,512.0,1.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1124772286.0,27104382.959999997,345910000.0,2.636712777777778,528.0,514.0,141312.0,3.0486258782538644e+16
2048000.0,1024000.0,256.0,64.0,1.0,10.0,14.0,4.0,3.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,6.0,6.0,5.0,1.0,4.0,4.0,512.0,1.0,1.0,256.0,1536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,3.0,4.0,6.0,3.0,5.0,4.0,1.0,3.0,8.0,4.0,1.0,64.0,4.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,5.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,2.0,6.0,3.0,5.0,2.0,1.0,128.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,5.0,6.0,1.0,4.0,5.0,64.0,1.0,1.0,512.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,3.0,5.0,5.0,2.0,3.0,3.0,4.0,1.0,3.0,5.0,2.0,3.0,4.0,2.0,4.0,256.0,512.0,1.0,256.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,6.0,5.0,4.0,5.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,256.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,5.0,2.0,2.0,4.0,2.0,5.0,5.0,1.0,256.0,128.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1809842464.0,46650550.39999999,2290390.0,0.026150875,4.0,514.0,1288.0,8.443014708289218e+16
256000.0,16000.0,256.0,64.0,3.0,16.0,14.0,26.0,4.0,2.0,5.0,6.0,3.0,3.0,5.0,1.0,3.0,6.0,6.0,3.0,2.0,1.0,5.0,4.0,3.0,6.0,3.0,1.0,3.0,2.0,3.0,4.0,256.0,1.0,1.0,768.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,6.0,6.0,3.0,2.0,6.0,4.0,3.0,5.0,3.0,2.0,5.0,1.0,3.0,2.0,4.0,8.0,32.0,1.0,8.0,128.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,1.0,6.0,1.0,1.0,1.0,5.0,2.0,6.0,3.0,128.0,32.0,1.0,1.0,4.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,2.0,3.0,1.0,6.0,2.0,6.0,4.0,3.0,6.0,1.0,1.0,5.0,3.0,1.0,6.0,32.0,16.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,6.0,5.0,3.0,2.0,4.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,64.0,2.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,5.0,1.0,3.0,2.0,6.0,1.0,2.0,4.0,4.0,5.0,128.0,1024.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,2.0,3.0,1.0,1.0,2.0,6.0,6.0,2.0,2.0,4.0,2.0,64.0,1.0,512.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3034266044.0,12107007.139999999,19526200000.0,42.3878798611111,5824.0,514.0,655360.0,3.673588065936755e+16
4096.0,16000.0,256.0,64.0,3.0,2.0,48.0,10.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,6.0,4.0,1.0,5.0,5.0,6.0,6.0,6.0,5.0,2.0,6.0,4.0,2.0,3.0,5.0,4.0,128.0,1.0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,1.0,2.0,1.0,5.0,2.0,6.0,6.0,4.0,3.0,2.0,3.0,2.0,5.0,5.0,2.0,32.0,2.0,1.0,64.0,16.0,1.0,128.0,64.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,6.0,4.0,4.0,5.0,3.0,128.0,16.0,1.0,16.0,128.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,6.0,3.0,2.0,6.0,1.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,32.0,128.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,6.0,4.0,2.0,5.0,4.0,5.0,6.0,3.0,2.0,1.0,2.0,1.0,6.0,6.0,5.0,8.0,32.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,1.0,2.0,5.0,2.0,2.0,1.0,6.0,5.0,2.0,2.0,5.0,1.0,3.0,4.0,2.0,2.0,2048.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,6.0,6.0,1.0,1.0,5.0,2.0,1.0,2.0,6.0,2.0,32.0,512.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,768992336.0,12148194.639999999,839698000.0,5.166450763888889,960.0,514.0,593920.0,9341868574396278.0
